timestamp,price,demand
2025-10-01T23:35:00+10:00,31.926,20994.15
2025-10-01T23:40:00+10:00,27.864,21060.28
2025-10-01T23:45:00+10:00,28.866,21011.3
2025-10-01T23:50:00+10:00,29.632,20839.88
2025-10-01T23:55:00+10:00,30.566,20786.57
2025-10-02T00:00:00+10:00,27.73,20591.53
2025-10-02T00:05:00+10:00,27.864,20688.55
2025-10-02T00:10:00+10:00,31.006,20529.95
2025-10-02T00:15:00+10:00,32.928,20484.43
2025-10-02T00:20:00+10:00,29.38,20426.11
2025-10-02T00:25:00+10:00,32.066,20239.61
2025-10-02T00:30:00+10:00,30.536,20246.03
2025-10-02T00:35:00+10:00,27.982,20005.66
2025-10-02T00:40:00+10:00,32.668,19955.04
2025-10-02T00:45:00+10:00,37.938,20032.28
2025-10-02T00:50:00+10:00,33.03,20010.0
2025-10-02T00:55:00+10:00,30.784,19921.0
2025-10-02T01:00:00+10:00,29.802,19819.78
2025-10-02T01:05:00+10:00,26.608,19693.28
2025-10-02T01:10:00+10:00,29.746,19653.54
2025-10-02T01:15:00+10:00,23.268,19606.97
2025-10-02T01:20:00+10:00,20.326,19398.64
2025-10-02T01:25:00+10:00,25.79,19238.79
2025-10-02T01:30:00+10:00,27.648,19280.83
2025-10-02T01:35:00+10:00,28.796,19249.87
2025-10-02T01:40:00+10:00,27.644,19118.54
2025-10-02T01:45:00+10:00,26.742,19135.64
2025-10-02T01:50:00+10:00,27.372,19124.44
2025-10-02T01:55:00+10:00,21.592,18999.99
2025-10-02T02:00:00+10:00,22.59,18960.9
2025-10-02T02:05:00+10:00,24.47,18814.38
2025-10-02T02:10:00+10:00,26.712,18764.23
2025-10-02T02:15:00+10:00,17.594,18767.89
2025-10-02T02:20:00+10:00,27.05,18792.64
2025-10-02T02:25:00+10:00,21.586,18710.04
2025-10-02T02:30:00+10:00,,
2025-10-02T02:35:00+10:00,24.47,18530.18
2025-10-02T02:40:00+10:00,25.776,18638.02
2025-10-02T02:45:00+10:00,25.988,18530.36
2025-10-02T02:50:00+10:00,25.77,18507.24
2025-10-02T02:55:00+10:00,25.144,18478.76
2025-10-02T03:00:00+10:00,10.032,18402.95
2025-10-02T03:05:00+10:00,21.434,18300.32
2025-10-02T03:10:00+10:00,22.234,18376.11
2025-10-02T03:15:00+10:00,21.434,18311.21
2025-10-02T03:20:00+10:00,22.582,18337.85
2025-10-02T03:25:00+10:00,20.838,18218.11
2025-10-02T03:30:00+10:00,22.804,18330.0
2025-10-02T03:35:00+10:00,22.81,18220.74
2025-10-02T03:40:00+10:00,21.982,18275.13
2025-10-02T03:45:00+10:00,22.234,18270.64
